tweet_id,hashtags,text,timestamp,img_urls,video_url,category
909929790374912000,"['HurricaneMaria', 'DWTS']",48hrs before #hurricanemaria & i just drove my mom's car w/ @fifthharmony playing full blast on my way to watch #dwts w/ my stepmom lmao ,2017-09-18 23:59:02,[],,transportation
