tweet_id,hashtags,text,timestamp,img_urls,video_url,category
912103204476866560,"['PuertoRico', 'HurricaneMaria', 'HuracanMaria', 'MedicalRelief', 'DisasterFund']",hurricane maria help pr & virgin is https://www.gofundme.com/hurricane-maria-relief-for-pr-vi?pc=tw_dn_cpgntopnavlarge_r&rcid=r01-150629701027-b5dd3fbdee21436f … #puertorico #hurricanemaria #huracanmaria #medicalrelief #disasterfund,2017-09-24 23:55:24,[],,health
912103121622626304,"['EPA', 'Water', 'HurricaneMaria', 'HurricaneIrma']",#epa acts to increase supply of clean drinking #water in u.s. virgin islands http://owl.li/sycj30foiqw  @epa #hurricanemaria #hurricaneirma,2017-09-24 23:55:04,[],,water
912102709238562816,"['HurricaneMaria', 'AnotherBigStorm', 'OuterBanks', 'NorthCarolina', 'EastCoast', 'HighSurf', 'Wind', 'Rain', 'HereWeGoAgainhttps']",#hurricanemaria #anotherbigstorm #outerbanks #northcarolina #eastcoast #highsurf #wind #rain #herewegoagainhttps://twitter.com/usatoday/status/912101867232088064 …,2017-09-24 23:53:26,[],,transportation
912101943866208256,"['PuertoRico', 'HurricaneMaria']","trying to fly out of #puertorico post #hurricanemaria no flights until oct. 7, desperate",2017-09-24 23:50:24,[],,power
912101394982866944,"['PuertoRicoStrong', 'HurricaneMaria', 'donate', 'tshirtpic']",taking order now all proceeds will be donated to #puertoricostrong to help with rebuilding the island after #hurricanemaria #donate #tshirtpic.twitter.com/erzyhhyyuf,2017-09-24 23:48:13,['https://pbs.twimg.com/media/DKhvYXvX0AYQM2j.jpg'],,building
912101095903780864,"['HurricaneMaria', 'NorthCarolinahttps']",#hurricanemaria #northcarolinahttps://twitter.com/hydenc/status/912090618012114944 …,2017-09-24 23:47:01,[],,transportation
912101092846194688,"['News', 'WSJ', 'PuertoRico', 'HurricaneMaria']",#news via #wsj -- puerto rico's power woes are decades in the making -- read here: https://buff.ly/2wehorh  -- #puertorico #hurricanemaria pic.twitter.com/kw0dxhwapr,2017-09-24 23:47:01,['https://pbs.twimg.com/media/DKhvG_uWsAEUg4Y.jpg'],,power
912100461880139776,"['houstonflood', 'HurricaneMaria', 'cleanwater']",#houstonflood #hurricanemaria make me especially mindful of #cleanwater,2017-09-24 23:44:30,[],,water
912100402824454144,"['HurricaneMaria', 'PuertoRicoStrong', 'PuertoRicoSeLevanta']",less than 2k left to reach fundraising goal for #hurricanemaria relief. #puertoricostrong #puertoricoselevanta https://www.youcaring.com/variouspuertoricannonprofits-956765 …,2017-09-24 23:44:16,[],,transportation
912099866570051584,['HurricaneMaria'],tropical storm force winds extending outside the forecast track #hurricanemaria. watches are up in north carolina. @cbsmiamipic.twitter.com/b4gaeaiay2,2017-09-24 23:42:08,"['https://pbs.twimg.com/media/DKhtt-BVwAAvEhl.jpg', 'https://pbs.twimg.com/media/DKhtt-BVwAEkhgp.jpg']",,transportation
912099709027864576,"['HurricaneMaria', 'Caribbean', 'PuertoRicoStrong']",generous  heart &  wallet #hurricanemaria #caribbean #puertoricostrong @caribbeantoday_ @caribbeantrav @chtafeedshttp://people.com/celebrity/jennifer-lopez-donating-1-million-to-aid-hurricane-relief-puerto-rico-the-caribbean/ …,2017-09-24 23:41:31,[],,transportation
912099410976362496,['HurricaneMaria'],"would someone @whitehouse pls tell @potus @realdonaldtrump that puerto ricans are americans? this is life & death, not @nfl. #hurricanemaria",2017-09-24 23:40:20,[],,health
912099156663181312,"['Dominica', 'HurricaneMaria']","""to deny climate change is to procrastinate while the earth sinks"" #dominica #hurricanemaria
https://www.newyorker.com/news/news-desk/eden-is-broken-a-caribbean-leader-calls-for-action-on-climate-change …",2017-09-24 23:39:19,[],,transportation
912098843596136448,"['ahorasuena', 'RadioBachata', 'APP', 'HuracanMaria', 'PuertoRico']",#ahorasuena #radiobachata - busca nuestra #app en tu tienda de aplicaciones    http://radiobachata.net  #huracanmaria #puertorico,2017-09-24 23:38:04,[],,transportation
912098619494473728,"['PuertoRico', 'HurricaneMaria']",centro medico hospital now has power. #puertorico #hurricanemaria,2017-09-24 23:37:11,[],,power
912097875475222528,"['HurricaneMaria', 'Yabucoa', 'PuertoRicopic']",just reported by @noticias247pr #hurricanemaria extreme winds brought a buoy from open waters into #yabucoa @weathernation #puertoricopic.twitter.com/ynh3tibnfc,2017-09-24 23:34:14,['https://pbs.twimg.com/media/DKhsLYIW0AAfSAn.jpg'],,water
912097146513559552,"['NorthCarolina', 'HurricaneMaria']",tropical storm watches issued for coastal #northcarolina as #hurricanemaria heads their way. rip currents continue… http://bit.ly/2y1jn0q ,2017-09-24 23:31:20,[],,transportation
912097053794275328,"['NorthCarolina', 'HurricaneMaria']",tropical storm watches issued for coastal #northcarolina as #hurricanemaria heads their way. rip currents continue 2 be a huge threat. pic.twitter.com/fnxyuzmpzt,2017-09-24 23:30:58,['https://pbs.twimg.com/media/DKhrba4W0AA4ol6.jpg'],,transportation
912096889452994560,"['PuertoRico', 'HurricaneMaria', 'Maria', 'MariaPR']",please support @ricky_martin’s relief effort for #puertorico. we need your help! #hurricanemaria #maria #mariapr http://youcaring.com/rickymartin  ,2017-09-24 23:30:19,[],,transportation
912096402041397248,"['NorthCarolina', 'HurricaneMaria']",cnnweather : tropical storm watches issued for coastal #northcarolina as #hurricanemaria heads their way. rip curr… https://twitter.com/i/web/status/912096379803197441 …,2017-09-24 23:28:22,[],,transportation
912096397947817984,"['NorthCarolina', 'HurricaneMaria']",cnnweather: tropical storm watches issued for coastal #northcarolina as #hurricanemaria heads their way. rip curre… https://twitter.com/i/web/status/912096379803197441 …,2017-09-24 23:28:21,[],,transportation
912096379803197440,"['NorthCarolina', 'HurricaneMaria']",tropical storm watches issued for coastal #northcarolina as #hurricanemaria heads their way. rip currents continue to be a huge threat. pic.twitter.com/6qwl19r54j,2017-09-24 23:28:17,['https://pbs.twimg.com/media/DKhqWCdX0AEN0cr.jpg'],,transportation
912096188777795584,"['PuertoRico', 'HurricaneMaria']","friends and family
we are safe. most basic needs are covered. food, drinking water, a roof.  we are getting by. 
#puertorico #hurricanemaria",2017-09-24 23:27:31,[],,water
912095244287713280,['HurricaneMaria'],just hearing from family in pr. things are not good. some people may not see power for 6+ months #hurricanemaria ,2017-09-24 23:23:46,[],,power
912094741348716544,['HurricaneMaria'],people in puerto rico can't get out. no flights. they need help. #hurricanemaria @wfaachannel8 @wfaaweather,2017-09-24 23:21:46,[],,power
912094515670011904,['HurricaneMaria'],"contrary to poplular belief, football is not a life or death situation. so, fuck football right now. #hurricanemaria relief is! j bush shame https://twitter.com/pamlukas3/status/912093908808683522 …",2017-09-24 23:20:53,[],,transportation
